id,osm_id,nome,nome_fr,quota_m,tag_altitudine,lat,lon,valle,provincia,gruppo_montuoso,prominenza_m,croce_vetta,difficolta_via_normale,dislivello_via_normale_m,rifugio_appoggio,wikidata,wikipedia,salita_personale,data_salita,note
980,2355924821,Rocca della Bastera,,2617,2500+,44.1483406,7.5056279,Valle Vermenagna,CN,Alpi Marittime,,,,,,,,no,,
981,2891571881,Pizzo del Lago Gelato,,2617,2500+,46.2489086,8.4444689,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q3906033,it:Pizzo del Lago Gelato,no,,
982,4127981224,Cima senza nome,,2617,2500+,44.3953576,7.0935994,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
983,5129700091,Punta della Croce,,2617,2500+,45.8205659,7.9071315,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
984,7197927459,Tre Denti,,2617,2500+,45.5637116,7.6516428,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
985,2071580541,Monte Castello,,2616,2500+,45.4737275,7.3092199,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
986,3676804479,Cima del Souffi,,2616,2500+,44.1876441,7.2884805,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
987,4017332860,Punta del Lago Nord,,2616,2500+,45.050322,7.1747841,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
988,6711984577,Punta Esmeralda,,2616,2500+,46.3392804,8.2651198,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
989,7313996330,Cit Pontalonet,,2616,2500+,45.5637694,7.6134945,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
990,1891168435,Gran Costa,,2615,2500+,45.0506607,6.9372181,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q107620930,it:Monte Gran Costa,no,,
991,2062645270,Monte Savi,,2615,2500+,44.3536971,7.1304471,Valle Grana,CN,Alpi Cozie Sud,,,,,,Q31666515,,no,,
992,2370909894,Cima Tommy,,2614,2500+,44.2316147,7.0303343,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
993,9505918984,Punta Resiassa,,2614,2500+,44.8173788,7.0351077,Val Germanasca,TO,Alpi Cozie Sud,,,,,,,,no,,
994,13322839663,Cima senza nome,,2614,2500+,44.174345,7.6869106,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
995,1372950902,Pizzo dell'Alpe Gelato,,2613,2500+,46.2514539,8.4429257,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q3906033,,no,,
996,2062645262,Monte Omo,,2613,2500+,44.3698991,7.1222063,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
997,920064034,Cima delle Saline,,2612,2500+,44.1757963,7.733782,Valle Pesio,CN,Alpi Marittime,,si,,,,Q1121301,it:Cima delle Saline,no,,
998,1373134859,Camoscellahorn,,2612,2500+,46.1748649,8.1597812,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q2136578,en:Camoscellahorn,no,,
999,3712593637,Pizzo Ton,,2612,2500+,46.3559419,8.2850702,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31656428,,no,,
1000,5911247440,Cima senza nome,,2612,2500+,45.218483,7.1254358,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1001,1373129941,Cima d'Azoglio,,2611,2500+,46.1358225,8.1381493,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31651390,,no,,
1002,5290723789,La Mezzana,,2611,2500+,45.8522873,7.9794551,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1003,5295389837,Cima senza nome,,2611,2500+,44.2376164,7.1480285,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1004,8212602349,Cima del Lago,,2611,2500+,46.3274359,8.3200784,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1005,648758460,Monte Rocciasetto,,2610,2500+,44.4652348,6.9141218,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1006,5244965352,Monte Le Steliere,,2610,2500+,44.2654781,7.106663,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1007,9026682789,Cima senza nome,,2610,2500+,45.0783333,7.0245833,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1008,11098368709,Testa Rasis,,2610,2500+,44.5565963,6.9901012,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
1009,4941897495,Cima senza nome,,2609,2500+,45.0770994,7.0370828,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1010,5468010731,Cima senza nome,,2609,2500+,45.1992338,7.1095812,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1011,1373127207,Cima senza nome,,2608,2500+,46.1116247,8.1082182,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1012,4880847582,Corbassera,,2607,2500+,45.42798,7.2005966,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1013,6040336239,Cima senza nome,,2607,2500+,44.6716515,7.1020389,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1014,5434263048,Cima senza nome,,2606,2500+,45.1213836,6.8168497,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1015,9070534081,Il Vè,,2606,2500+,45.9127564,7.9888107,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1016,2431043962,Cima di Valcuca,,2605,2500+,44.1863712,7.2465321,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1017,4033488354,Cima Ciarbonet,,2605,2500+,44.4447426,6.9637937,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1018,5906782303,Cima senza nome,,2605,2500+,45.198337,7.1949948,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1019,9026682787,Cima senza nome,,2605,2500+,45.0715,6.9730667,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1020,1377120330,Cima Pian Ballaùr,,2604,2500+,44.171751,7.7222356,Valle Pesio,CN,Alpi Marittime,,,,,,Q3676756,it:Cima Pian Ballaur,no,,
1021,3938016918,Monte Maurel,,2604,2500+,44.5642159,6.9899751,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
1022,5857174434,Cima del Rouss,,2603,2500+,44.3206752,6.9992814,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1023,2428062613,Cime di Pozzuoli,,2602,2500+,46.0746846,8.0758593,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31650447,,no,,
1024,3378116222,Testa del Carolei,Tête du Caroley,2602,2500+,45.2154327,7.0421168,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1025,4332019715,Monte Vintabren,,2602,2500+,44.2615109,7.2566259,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1026,527140865,Punta Laura,,2601,2500+,44.1707912,7.3583855,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1027,648758945,Punta la Piovosa,,2601,2500+,44.4278708,7.130027,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1028,9140141161,Marigal,,2601,2500+,45.994996,8.0710973,Valle Anzasca,VB,Alpi Pennine,,,,,,Q31649372,,no,,
1029,811209712,Monte Nebius (vetta),,2600,2500+,44.3460775,7.1135596,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1030,1892819669,Guglia di San Bernolfo,,2600,2500+,44.2450444,7.0294342,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1031,4127981113,Cima senza nome,,2600,2500+,44.3873882,7.0944081,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1032,5272285514,Costabella del Piz,,2600,2500+,44.3188189,6.997875,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1033,5298005391,Cima senza nome,,2600,2500+,44.2443623,7.1952472,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1034,6003683423,Punta Oro,,2599,2500+,45.7787452,7.8834763,Valle non classificata,VC,Gruppo non classificato,,,,,,,,no,,
1035,648758462,Punta le Teste,,2595,2500+,44.468866,6.918124,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1036,2428059438,Cima senza nome,,2594,2500+,46.074928,8.0624051,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1037,4108076193,Monte Forno o Gorio,,2593,2500+,46.2953388,8.3238581,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1038,5137051637,Corno Creil,,2593,2500+,46.3538725,8.4028871,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31656480,,no,,
1039,5906782302,Cima senza nome,,2593,2500+,45.1975876,7.180567,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1040,7026444523,Cima senza nome,,2592,2500+,44.6175125,7.1718761,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1041,6770500082,Monte Rizo,,2591,2500+,46.3194805,8.4437067,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1042,1942606217,Monte Turlo,,2590,2500+,45.190889,7.1377688,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1043,4336935423,Testa di Cavias,,2590,2500+,44.3054092,7.0419472,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1044,6490029098,Punta Chiarlea,,2590,2500+,44.8404758,7.05841,Val Germanasca,TO,Alpi Cozie Sud,,,,,,,,no,,
1045,648758487,Bric Boscasso,,2589,2500+,44.4265984,7.0196391,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1046,5906782304,Punta della Forcola,,2589,2500+,45.2001974,7.2045207,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1047,13246318027,Pizzo del Dosso,,2589,2500+,46.1776761,8.1797719,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1048,1619460027,Monte Giassiez,,2588,2500+,44.8870118,6.827385,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1049,5174957955,Pizzo Boni,,2588,2500+,46.2522879,8.2459529,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654088,,no,,
1050,648758943,Cima senza nome,,2585,2500+,44.407205,7.1365645,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1051,2258334150,Cima Lampone,,2585,2500+,45.8933204,8.0249072,Valle Anzasca,VB,Alpi Pennine,,,,,,Q97446154,it:Cima Lampone,no,,
1052,8275790737,Punta Santanel,,2585,2500+,45.5767637,7.6013532,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1053,2973984361,Testa del Vallonetto,,2584,2500+,44.2431954,7.0598031,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1054,1618746474,Testa Auta del Lausfer / Tête Haute du Lausfer,Tête Haute du Lausfer,2583,2500+,44.2293485,7.0865125,Valle Stura di Demonte,CN,Alpi Marittime,,no,,,,,,no,,
1055,2670601086,Monte Blegier,,2583,2500+,45.0408743,6.9237082,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q107620762,it:Monte Blegier,no,,
1056,3799107166,Punta delle Ujette,,2583,2500+,45.19453,7.1879116,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1057,648758942,Punta Sibolet,,2582,2500+,44.4107656,7.1332577,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1058,2375513079,Monte la Ciarm,,2580,2500+,44.5284007,6.9010975,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
1059,4643814661,Punta Incianao,,2580,2500+,44.3746239,6.9367894,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1060,5171311274,Cima senza nome,,2580,2500+,46.2693296,8.1884871,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1061,6677746748,Pizzo Locciatenera,,2580,2500+,46.244182,8.4361874,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1062,3294938937,Monte Ballaùr,,2579,2500+,44.1686099,7.721419,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1063,5911247438,Punta di Pietramorta,,2579,2500+,45.2173016,7.1372568,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1064,13317931754,Cima senza nome,,2579,2500+,44.1857156,7.2508093,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1065,6004565780,Monte Corbernas,,2578,2500+,46.3237893,8.3089454,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31655809,it:Monte Corbernas,no,,
1066,7197991390,Cima Andelmel,,2578,2500+,45.5560868,7.6992713,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1067,2361711135,Bec del Fauset,,2577,2500+,45.2815765,7.2411472,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1068,5911247439,Cima senza nome,,2577,2500+,45.2154372,7.1340269,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1069,648758637,Rocca di Cairi,,2575,2500+,44.4508433,7.0450246,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1070,2507698636,Monte Selletta,,2575,2500+,44.8926565,7.0280339,Val Chisone,TO,Alpi Cozie Sud,,,,,,Q62565285,it:Monte Selletta,no,,
1071,5174957954,Cima di Valle,,2575,2500+,46.2550662,8.2441321,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654121,,no,,
1072,7236813229,Cima d'Arlens,,2575,2500+,45.5340447,7.6153194,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1073,648758536,Monte Eighier,,2574,2500+,44.5179335,6.9265376,Valle Varaita,CN,Alpi Cozie Sud,,,,,,,,no,,
1074,5468010732,Cima senza nome,,2573,2500+,45.2007141,7.1093969,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1075,3992233047,Punta delle Plate,,2572,2500+,45.0312734,7.1627278,Val Sangone,TO,Alpi Cozie Nord,,,,,,,,no,,
1076,4331086939,Punta Ciarnier,,2572,2500+,44.2577453,7.1504652,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1077,9177223082,Cima delle Pisse,,2572,2500+,45.931198,8.0326282,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1078,3980102935,Punta Freidour,,2571,2500+,44.8743133,7.1262025,Val Germanasca,TO,Alpi Cozie Sud,,,,,,,,no,,
1079,4897180428,Monte Roccenie,,2570,2500+,44.6195726,7.1682606,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1080,9026682784,Cima senza nome,,2570,2500+,45.0397167,6.9258667,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1081,3161739418,Cima Bozano,,2568,2500+,44.1730513,7.6968884,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1082,5022970463,Punta del Rous,,2568,2500+,45.3384409,7.2602103,Valli di Lanzo,TO,Alpi Graie,,,,,,Q21194677,it:Punta del Rous,no,,
1083,4625156969,Cima delle Monache,,2567,2500+,45.1174417,6.8763642,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1084,3172311052,Punta Stella,,2566,2500+,44.1935762,7.2903756,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1085,3697731518,Testa dell'Assietta,,2566,2500+,45.0648454,6.949997,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q3985168,it:Testa dell'Assietta,no,,
1086,5450760810,Cima senza nome,,2566,2500+,45.0444175,6.931134,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1087,10313602452,Nackberg,,2566,2500+,46.387254,8.3960515,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1088,4112400545,Cima Piconiera,,2565,2500+,44.3688683,7.0836657,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1089,9026682785,Cima senza nome,,2563,2500+,45.06225,6.9461833,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1090,1506100110,Il Dosso,,2562,2500+,46.1812657,8.1851877,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31652079,,no,,
1091,2428306726,Pizzo del Fornalino,,2562,2500+,46.0956007,8.1433316,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q2497474,,no,,
1092,3799107165,Punta Cirel,,2561,2500+,45.1985477,7.1875312,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1093,5244965353,Monte Fovria,,2561,2500+,44.269623,7.1053434,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1094,810301922,Cima senza nome,,2558,2500+,44.346517,7.1180459,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1095,6429354037,Cima senza nome,,2557,2500+,45.2878548,7.1728062,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1096,2430566038,Torrione Mazzucchini,,2556,2500+,45.2736739,7.2811841,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1097,2891603514,Corno d'Olen,,2556,2500+,45.8747755,7.9106678,Valle Anzasca,VB,Alpi Pennine,,,,,,Q2787931,it:Corno d'Olen,no,,
1098,6795346776,Monte Bo,,2556,2500+,45.7140758,7.9988135,Valle Cervo,VC,Alpi Biellesi,,,,,,Q2281815,it:Monte Bo,no,,
1099,648758939,Monte Pelvo,,2555,2500+,44.4055457,7.1268462,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1100,1824615472,Cima del Gias,,2555,2500+,44.3654448,7.0406998,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1101,5592304060,Monte Banchetta,,2555,2500+,44.9573905,6.9141715,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1102,7236822541,Cima di Candelle,,2555,2500+,45.5417003,7.6142046,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1103,9026682786,Cima senza nome,,2555,2500+,45.0673167,6.9534,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1104,2153420099,Punta Henragherd,,2554,2500+,45.5360442,7.6140886,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1105,648758937,Rocce Ciarmetta,,2553,2500+,44.3933074,7.1193242,Valle Grana,CN,Alpi Cozie Sud,,,,,,Q135105065,,no,,
1106,1373126932,Pizzo del Büsin,,2553,2500+,46.1084167,8.0971503,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22391872,,no,,
1107,1372949563,Pizzo di Madèi,,2551,2500+,46.233041,8.4687617,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q6543529,,no,,
1108,4880847581,La Ciarma,,2551,2500+,45.4492974,7.249106,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1109,6927207740,Pizzo del Dosso,,2551,2500+,46.2618702,8.2185995,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31654374,,no,,
1110,2392813000,Punta Dondogna,,2550,2500+,45.557275,7.6663281,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1111,4394804574,Cima senza nome,,2550,2500+,44.3794214,7.058765,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1112,4897180429,Cima delle Barre,,2550,2500+,44.6243702,7.1614113,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1113,5306386393,Monte Plaretta,,2550,2500+,44.9132085,6.8739223,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1114,6565467853,Testa di Mottas,,2550,2500+,45.0604304,6.9354839,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1115,13139983133,Punta Alpette,,2550,2500+,44.2785014,7.0241651,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1116,2440748621,Cima della Vagliotta,,2548,2500+,44.2127177,7.343765,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1117,6014952667,Pizzo d'Apteggia,,2548,2500+,46.2386021,8.4344962,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31653768,,no,,
1118,1631323933,Cime du Lausfer,Cime du Lausfer,2547,2500+,44.2241739,7.0905937,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1119,3299259901,Monte Giulian,,2547,2500+,44.8455408,7.0635262,Val Germanasca,TO,Alpi Cozie Sud,,,,,,,,no,,
1120,5451381888,Roche Ronde,,2547,2500+,45.1017666,6.8192091,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1121,13342794130,Cima senza nome,,2547,2500+,44.2248264,7.0905469,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1122,3725028493,Monte Pintas,,2546,2500+,45.0788728,7.0440106,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q113334404,it:Monte Pintas,no,,
1123,3792435875,Roc de l'Homme,,2546,2500+,45.1080001,6.6502335,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1124,3844622478,Monte Cresto,,2546,2500+,45.6805332,7.9105095,Valle Cervo,VC,Alpi Biellesi,,,,,,Q956562,it:Monte Cresto,no,,
1125,3912721980,Cima del Tiglio,,2546,2500+,45.8993457,8.0122982,Valle Anzasca,VB,Alpi Pennine,,si,,,,,,no,,
1126,5434263052,Cima senza nome,,2546,2500+,45.0762504,6.7652854,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1127,7236817619,Punta Giassetto,,2546,2500+,45.5514417,7.6052727,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1128,2142825998,Punta Sili,,2545,2500+,45.478774,7.4878539,Valle dell'Orco,TO,Alpi Graie,,,,,,,,no,,
1129,2428062584,Il Segnale,,2545,2500+,46.0768344,8.0849727,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1130,2566105214,Monte Genevris,,2545,2500+,45.0328733,6.9063922,Val Chisone,TO,Alpi Cozie Sud,,si,,,,Q3861577,it:Monte Genevris,no,,
1131,3784402093,Rocca Maritano,,2545,2500+,45.1956324,7.2306551,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q28669936,it:Rocca Maritano,no,,
1132,5261903306,Rocca Bravaria,,2545,2500+,44.2610328,7.1095388,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1133,1685918651,Punta Mulatera,,2544,2500+,45.1672654,6.9634879,Val di Susa,TO,Alpi Cozie Nord,,,,,,Q86670211,,no,,
1134,2528420152,Cima senza nome,,2542,2500+,46.105949,8.0691171,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1135,1907533217,Cima della Valletta,,2541,2500+,44.1755417,7.3641377,Valle Gesso,CN,Alpi Marittime,,,,,,,,no,,
1136,4430301435,Punta di Pelousa,,2541,2500+,45.4287036,7.2900158,Valli di Lanzo,TO,Alpi Graie,,,,,,,,no,,
1137,648758486,Rocca la Verde,,2540,2500+,44.4245825,7.0230372,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1138,1952503768,Punta Pian Spigo,,2540,2500+,45.3948413,7.3628296,Valli di Lanzo,TO,Alpi Graie,,,,,,Q3925706,it:Punta Pian Spigo,no,,
1139,5301000955,Cima senza nome,,2540,2500+,44.3308016,6.9394889,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1140,13346789887,Pic du Col Lacroix,,2540,2500+,44.7597408,7.025262,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1141,648758499,Cima senza nome,,2539,2500+,44.4313279,7.0243534,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1142,3161739419,Cima Palù,,2538,2500+,44.1690797,7.6972199,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1143,13316810598,Croce Sambua,,2536,2500+,44.6174318,7.1663582,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1144,2428121713,Pizzo Torrigia,,2535,2500+,46.0044298,8.0965386,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31649498,,no,,
1145,8563922589,Roc de la Femme,,2535,2500+,45.1099765,6.6493517,Valle non classificata,TO,Gruppo non classificato,,,,,,,,no,,
1146,1373129423,Ricca,,2534,2500+,46.1295614,8.1145449,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22374331,,no,,
1147,3172320074,Auta di Barel,,2534,2500+,44.3432253,6.9858754,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1148,9948976993,Costa Balmone,,2534,2500+,45.8246407,7.9144968,Valle Anzasca,VB,Alpi Pennine,,,,,,,,no,,
1149,3603688079,Cima Pareto,,2532,2500+,44.1745433,7.6938547,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1150,921189648,Cima di Crosa,,2531,2500+,44.614894,7.1798064,Valle Po,TO,Alpi Cozie Sud,,,,,,,,no,,
1151,4941897498,Cima senza nome,,2531,2500+,45.0741338,6.9745495,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1152,5728228881,Pitre 'd l'Aigle,,2531,2500+,44.984665,6.8850725,Val Chisone,TO,Alpi Cozie Sud,,si,,,,,,no,,
1153,10313583159,Punta Innominata,,2531,2500+,46.4050156,8.3924197,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
1154,2194230178,Cima del Palone,,2530,2500+,45.7963021,7.9404876,Valle non classificata,VC,Gruppo non classificato,,,,,,,,no,,
1155,4139356602,Cima senza nome,,2530,2500+,44.3842485,7.114719,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1156,5450760812,Cima Bork,,2530,2500+,44.9834707,6.8771501,Val Chisone,TO,Alpi Cozie Sud,,si,,,,,,no,,
1157,6099608932,Pizzo Mattignale,,2530,2500+,46.2502329,8.4368367,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31653968,,no,,
1158,3161739421,Punta Emma,,2529,2500+,44.1727214,7.7005867,Valle Pesio,CN,Alpi Marittime,,,,,,,,no,,
1159,3660342344,Pizzo Valgrande,,2529,2500+,46.2469107,8.1500014,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q22394089,,no,,
1160,3382752768,Punta del Lago Sud,,2527,2500+,45.0285453,7.173542,Val Sangone,TO,Alpi Cozie Nord,,si,,,,Q31804592,,no,,
1161,10313738699,La Montaleine,,2527,2500+,45.5225128,7.6019621,Valle Soana,TO,Alpi Graie,,,,,,,,no,,
1162,5450760813,Cima senza nome,,2525,2500+,44.9688342,6.8550662,Val Chisone,TO,Alpi Cozie Sud,,,,,,,,no,,
1163,805866563,Bric Conoia,,2524,2500+,44.1633336,7.8050313,Valle Pesio,CN,Alpi Marittime,,,,,,Q127415004,it:Bric_di_Conoia,no,,
1164,2207935502,Punta Sivella,,2523,2500+,45.7835058,7.9678218,Valle non classificata,VC,Gruppo non classificato,,,,,,Q3925722,it:Punta Sivella,no,,
1165,648758596,Punta Parvo,,2521,2500+,44.3836044,7.1396703,Valle Grana,CN,Alpi Cozie Sud,,si,,,,Q134995678,,no,,
1166,648759033,Monte Nebin (Cima SE),,2516,2500+,44.5400396,7.1490956,Valle Maira,CN,Alpi Cozie Sud,,,,,,,,no,,
1167,5166435382,Cima Bonze,,2516,2500+,45.5505581,7.7298172,Valle non classificata,TO,Gruppo non classificato,,,,,,Q31676913,,no,,
1168,648758936,Cima Fauniera,,2515,2500+,44.3860164,7.1273394,Valle Grana,CN,Alpi Cozie Sud,,,,,,,,no,,
1169,2369578221,Monte Seita,,2515,2500+,44.2787671,7.0378698,Valle Stura di Demonte,CN,Alpi Marittime,,,,,,,,no,,
1170,3617207816,Cima senza nome,,2515,2500+,45.1612515,6.9190675,Val di Susa,TO,Alpi Cozie Nord,,,,,,,,no,,
1171,1506093727,Monte della Preja,,2514,2500+,46.1037602,8.1162474,Val d'Ossola,VB,Alpi Lepontine,,,,,,Q31650947,,no,,
1172,5171311275,Cima senza nome,,2513,2500+,46.2687109,8.1809874,Val d'Ossola,VB,Alpi Lepontine,,,,,,,,no,,
