ID OSM,Nome cima,Quota cima,Tag altitudine,Valle,Catena,Provincia
5140912570,Monte Reti,2415,2000+,Val d'Ossola,Alpi Lepontine,VB
13322839653,Punta San Salvatore,2415,2000+,Valle Vermenagna,Alpi Marittime,CN
996372762,Punta Costabruna,2414,2000+,Val di Susa,Alpi Cozie Nord,TO
4079735632,Montagna Ronda,2414,2000+,Valsesia,Alpi Pennine,VB
5774027537,Moncucco,2414,2000+,Valle Anzasca,Alpi Pennine,VB
6080920331,Fortini di Crosa,2414,2000+,Valle Po,Alpi Cozie Sud,TO
7693119005,Punta Pater,2414,2000+,Valle non classificata,Gruppo non classificato,VC
648758502,Soleglio Bue,2413,2000+,Valle Maira,Alpi Cozie Sud,CN
4126340625,Bric Servagno,2413,2000+,Valle Stura di Demonte,Alpi Marittime,CN
1942606743,Piccolo Turlo,2412,2000+,Val di Susa,Alpi Cozie Nord,TO
1966713083,Monte Begino,2412,2000+,Val Chisone,Alpi Cozie Sud,TO
6009480051,Punta di Mariasco,2412,2000+,Valle Soana,Alpi Graie,TO
3623957477,Lausa Bruna,2410,2000+,Valle Stura di Demonte,Alpi Marittime,CN
1942606147,Rocca Patanua,2409,2000+,Val di Susa,Alpi Cozie Nord,TO
6804330649,Kamp Houre,2409,2000+,Valle Anzasca,Alpi Pennine,VB
938089228,Cima delle Colme Ovest,2407,2000+,Valle Pesio,Alpi Marittime,CN
1667862892,Cima di Pian Comune,2407,2000+,Valle Pesio,Alpi Marittime,CN
1556882359,Punta di Grifone,2406,2000+,Valle non classificata,Gruppo non classificato,TO
1897972345,Punta di Verzel,2406,2000+,Valle Soana,Alpi Graie,TO
3656750903,Monte Peyron,2406,2000+,Valle Varaita,Alpi Cozie Sud,TO
5136143051,Punta del Lago delle Streghe,2406,2000+,Val d'Ossola,Alpi Lepontine,VB
648759034,Monte Rastcias,2405,2000+,Valle Maira,Alpi Cozie Sud,CN
6677526241,Cima del Toro,2405,2000+,Valle Gesso,Alpi Marittime,CN
1618861738,Cima di Pertegà / Cime de Pertègue,2404,2000+,Valle non classificata,Gruppo non classificato,CN
6472936638,Pizzo della Caccia,2404,2000+,Valle Anzasca,Alpi Pennine,VB
1695028961,Monte Chabrière,2403,2000+,Val di Susa,Alpi Cozie Nord,TO
1723333460,Bric Costa Rossa,2403,2000+,Valle Vermenagna,Alpi Marittime,CN
1611746938,Rocca Croce Provenzale,2402,2000+,Valle Varaita,Alpi Cozie Sud,CN
921193419,Punta della Battagliola,2401,2000+,Valle Varaita,Alpi Cozie Sud,TO
2455053912,Monte Roncastello,2401,2000+,Valle Anzasca,Alpi Pennine,VB
4926530108,Cima Lago,2401,2000+,Valsesia,Alpi Pennine,VB
1619040540,Cima di Gaina / Cime de la Galine,2400,2000+,Valle Pesio,Alpi Marittime,CN
4911757738,Cimone della Gronda,2400,2000+,Valle Cervo,Alpi Biellesi,VC
2371872347,Rocca Rossa,2397,2000+,Val di Susa,Alpi Cozie Nord,TO
5262334334,Punta della Gragliasca,2397,2000+,Valle Cervo,Alpi Biellesi,VC
1372951329,Tramalitt,2395,2000+,Val d'Ossola,Alpi Lepontine,VB
13316759035,Monte Arpetto,2395,2000+,Valle Stura di Demonte,Alpi Marittime,CN
648758601,Monte Bert,2394,2000+,Valle Maira,Alpi Cozie Sud,CN
1306089333,Rocca Parvo,2394,2000+,Valle Grana,Alpi Cozie Sud,CN
2633812769,Pizzo Ciapè,2394,2000+,Val d'Ossola,Alpi Lepontine,VB
3666925486,Altemberg,2394,2000+,Valsesia,Alpi Pennine,VB
6710571364,Cima Ferlette,2394,2000+,Valle Pesio,Alpi Marittime,CN
6885291845,Cima delle Masche,2394,2000+,Valle Pesio,Alpi Marittime,CN
1901684024,Monte Cialmassa,2393,2000+,Valle Varaita,Alpi Cozie Sud,CN
1915429885,Cima di Pantacreus,2393,2000+,Valle Gesso,Alpi Marittime,CN
793555120,Monte Camino,2391,2000+,Valle Cervo,Alpi Biellesi,VC
2249958482,Ciarm del Prete,2390,2000+,Valli di Lanzo,Alpi Graie,TO
6885291848,Rocca di Maraquaià,2390,2000+,Valle Pesio,Alpi Marittime,CN
2430159127,Truc d'Ovarda,2389,2000+,Val di Susa,Alpi Cozie Nord,TO
6903461201,Punta della Sarda,2389,2000+,Valli di Lanzo,Alpi Graie,TO
1619040584,Testa Ciaudon / Tête Chaudon,2387,2000+,Valle Vermenagna,Alpi Marittime,CN
2384750422,Monte del Sangiatto,2387,2000+,Val d'Ossola,Alpi Lepontine,VB
8929612185,Cima del Costone,2387,2000+,Valle Anzasca,Alpi Pennine,VB
801080011,Monte Bersaio,2386,2000+,Valle Stura di Demonte,Alpi Marittime,CN
7277524180,Punta Lej Long,2386,2000+,Valle Cervo,Alpi Biellesi,VC
306992704,Cugn di Goria,2385,2000+,Valle Maira,Alpi Cozie Sud,CN
843926066,Testa di Garitta Nuova (Gardiola Lunga),2385,2000+,Valle non classificata,Gruppo non classificato,TO
1901684019,Cima delle Serre,2385,2000+,Valle Po,Alpi Cozie Sud,CN
2375492005,Punta Razil,2385,2000+,Val Pellice,Alpi Cozie Sud,TO
3302040980,Monte Teggiolo,2385,2000+,Val d'Ossola,Alpi Lepontine,VB
3980102934,Monte Costigliole,2385,2000+,Val Germanasca,Alpi Cozie Sud,TO
4505549031,Corno di Stofful orientale,2385,2000+,Valle Anzasca,Alpi Pennine,VB
6010763874,Punta del Laghetto,2385,2000+,Valsesia,Alpi Pennine,VB
1839843842,Rocca Bianca,2384,2000+,Val Chisone,Alpi Cozie Sud,TO
1962523180,Punta del Cravile,2384,2000+,Valsesia,Alpi Pennine,BI
1506100187,Pizzo del Mezzodi,2383,2000+,Val d'Ossola,Alpi Lepontine,VB
5450834431,Gran Cerogne,2383,2000+,Val di Susa,Alpi Cozie Nord,TO
13342794131,Cima Moravacciera,2383,2000+,Valle Stura di Demonte,Alpi Marittime,CN
2447941679,Monte Mondolé,2382,2000+,Valle Pesio,Alpi Marittime,CN
306999603,Monte Riba del Gias,2381,2000+,Valle non classificata,Gruppo non classificato,TO
6885291839,Punta Rovereto,2381,2000+,Valle Pesio,Alpi Marittime,CN
11491580317,Loccia Lunga,2381,2000+,Val d'Ossola,Alpi Lepontine,VB
9958579846,Cima d'Arena Grossa,2380,2000+,Valle Stura di Demonte,Alpi Marittime,CN
5302274736,Punta della Barma,2379,2000+,Valle Cervo,Alpi Biellesi,VC
2407699679,Monte Ciotto Mien,2378,2000+,Valle Vermenagna,Alpi Marittime,CN
6916779486,Pioda Rotonda,2377,2000+,Val d'Ossola,Alpi Lepontine,VB
7669846106,Punta Ciarmagranda,2377,2000+,Val Sangone,Alpi Cozie Nord,TO
914447784,Cima del Bosco,2376,2000+,Val Chisone,Alpi Cozie Sud,TO
2024626649,Punta Ostanetta,2375,2000+,Val Pellice,Alpi Cozie Sud,TO
648758639,Rocca Corna,2374,2000+,Valle Maira,Alpi Cozie Sud,CN
793595070,Monte Rosso,2374,2000+,Valle Cervo,Alpi Biellesi,VC
2214894468,Monte Altorre,2373,2000+,Valle Cervo,Alpi Biellesi,VC
6587181118,La Pala,2372,2000+,Valle Anzasca,Alpi Pennine,VB
6885291840,Cima delle Colme Est,2372,2000+,Valle Pesio,Alpi Marittime,CN
1125529986,Colma di Mombarone,2371,2000+,Valle Cervo,Alpi Biellesi,TO
3302999876,Punta del Zucco,2369,2000+,Valle Pesio,Alpi Marittime,CN
11167014147,Punta Prafourà,2369,2000+,Valle Soana,Alpi Graie,TO
3486465767,Testa dell'Orso,2368,2000+,Val d'Ossola,Alpi Lepontine,VB
1778182958,Monte Grum,2366,2000+,Valle Grana,Alpi Cozie Sud,CN
1835233036,Gran Truc,2366,2000+,Val Germanasca,Alpi Cozie Sud,TO
3757931590,Tour Jaune de Barabbas,2365,2000+,Valle non classificata,Gruppo non classificato,TO
1943929138,Rocca Ciarva,2364,2000+,Valli di Lanzo,Alpi Graie,TO
6780522639,Colle di Randolo,2364,2000+,Val d'Ossola,Alpi Lepontine,VB
2260157138,Cima dei Caretti,2363,2000+,Valsesia,Alpi Pennine,VB
3948964911,Monte Cappel,2363,2000+,Valle Varaita,Alpi Cozie Sud,CN
2368332761,Cima Serpentera Nord,2358,2000+,Valle Pesio,Alpi Marittime,CN
3507469604,Rocca Ciarva - anticima sud,2358,2000+,Valli di Lanzo,Alpi Graie,TO
1778182957,Monte Bram,2357,2000+,Valle Grana,Alpi Cozie Sud,CN
7943558395,Punta delle Ratte,2357,2000+,Valsesia,Alpi Pennine,VB
3986145580,Rocca Rossa,2355,2000+,Valle Maira,Alpi Cozie Sud,CN
10042819998,Ul Pasctròn,2355,2000+,Valle Anzasca,Alpi Pennine,VB
4948309795,Punta Prato di Fiera,2354,2000+,Val di Susa,Alpi Cozie Nord,TO
6334583645,Cima Pianone,2354,2000+,Valle Anzasca,Alpi Pennine,VB
7332103353,Monte Cavallo,2354,2000+,Valle Soana,Alpi Graie,TO
3056333981,Rocca di Colla Auta,2352,2000+,Valle Stura di Demonte,Alpi Marittime,CN
7316404271,Punta Cavalcurt,2352,2000+,Valle non classificata,Gruppo non classificato,TO
12115391079,Mascia at l'ors,2352,2000+,Val d'Ossola,Alpi Lepontine,VB
6918494114,Pizzo Foralo,2351,2000+,Val d'Ossola,Alpi Lepontine,VB
5502660439,Cima di Canogia,2350,2000+,Val d'Ossola,Alpi Lepontine,VB
1071081496,Testa di Cervetto,2347,2000+,Valle non classificata,Gruppo non classificato,TO
1554800849,Punta dei Tre Vescovi,2347,2000+,Valle Cervo,Alpi Biellesi,TO
3188140399,Punta Rascià,2346,2000+,Valle non classificata,Gruppo non classificato,TO
5066938767,Croce Faure,2346,2000+,Valle non classificata,Gruppo non classificato,TO
4967754241,Uja di Bellavarda,2345,2000+,Valli di Lanzo,Alpi Graie,TO
2214726606,Punta Sajunchè,2344,2000+,Valsesia,Alpi Pennine,VB
2368276502,Cima di Serpentera,2344,2000+,Valle Pesio,Alpi Marittime,CN
2368680897,Rocche de Gaudioline,2344,2000+,Valle Pesio,Alpi Marittime,CN
2553132348,Punta Quinseina Nord,2344,2000+,Valle Soana,Alpi Graie,TO
2214894467,Cima dell'Artorto,2343,2000+,Valle Cervo,Alpi Biellesi,VC
6885291833,Rocca del Pis,2343,2000+,Valle Pesio,Alpi Marittime,CN
648758494,Monte Midia Soprano,2341,2000+,Valle Maira,Alpi Cozie Sud,CN
2876777912,Punta Guardiol,2340,2000+,Valle non classificata,Gruppo non classificato,TO
4524854799,Pizzo Locciabella,2340,2000+,Val d'Ossola,Alpi Lepontine,VB
6010763876,Massa di Grega,2339,2000+,Valsesia,Alpi Pennine,VB
4007169183,Monte Creusa est,2337,2000+,Valle Vermenagna,Alpi Marittime,CN
5023059913,Punta Gran Gabe,2337,2000+,Valle Cervo,Alpi Biellesi,VC
4025837932,Punta Bessie,2336,2000+,Valle Maira,Alpi Cozie Sud,CN
306994230,Rocce del Pelvo,2335,2000+,Valle Varaita,Alpi Cozie Sud,CN
793554875,Monte Mucrone,2335,2000+,Valle Cervo,Alpi Biellesi,VC
4007229154,Monte Creusa ovest,2335,2000+,Valle Vermenagna,Alpi Marittime,CN
7943558394,Punta di Balmanera,2335,2000+,Valsesia,Alpi Pennine,VB
1506070815,Pizzo del Moro,2334,2000+,Valle Anzasca,Alpi Pennine,VB
2876549820,Croce di San Giuseppe,2332,2000+,Valle non classificata,Gruppo non classificato,TO
5326247808,Monte Croce,2331,2000+,Val d'Ossola,Alpi Lepontine,VB
1901684031,Roccia Frace,2330,2000+,Valle Po,Alpi Cozie Sud,CN
3390005172,Monte Cazzola,2330,2000+,Val d'Ossola,Alpi Lepontine,VB
4800843497,Punta Sciarda,2330,2000+,Val di Susa,Alpi Cozie Nord,TO
5066719979,Il Fort,2330,2000+,Valli di Lanzo,Alpi Graie,TO
1962523184,Cima d'Ala,2329,2000+,Valsesia,Alpi Pennine,BI
9181084631,Monte Rognone,2328,2000+,Val di Susa,Alpi Cozie Nord,TO
1973441044,Punta Vergia,2327,2000+,Val Germanasca,Alpi Cozie Sud,TO
13259954073,Cima del Quadrello,2327,2000+,Val d'Ossola,Alpi Lepontine,VB
1945610995,La Gran Roccia,2326,2000+,Valli di Lanzo,Alpi Graie,TO
11020064063,Cresta di Capia,2325,2000+,Valle Anzasca,Alpi Pennine,VB
2477800007,Cima Cresta,2324,2000+,Valle Anzasca,Alpi Pennine,VB
5306332423,Petit Cric,2324,2000+,Val Chisone,Alpi Cozie Sud,TO
2092716906,Cima Nonassa,2323,2000+,Valli di Lanzo,Alpi Graie,TO
5171311273,Punta Maror,2323,2000+,Val d'Ossola,Alpi Lepontine,VB
1907533235,Punta delle Lobbie,2322,2000+,Valle Gesso,Alpi Marittime,CN
2439707219,Cima Lusera,2320,2000+,Val di Susa,Alpi Cozie Nord,TO
2375509285,Punta Rumella,2319,2000+,Val Pellice,Alpi Cozie Sud,TO
4918161086,La Rossa,2319,2000+,Valli di Lanzo,Alpi Graie,TO
795088356,Monte Granè,2318,2000+,Valle Po,Alpi Cozie Sud,TO
1333977452,Monte Ray,2318,2000+,Valle Gesso,Alpi Marittime,CN
7943558307,Le Torrette,2318,2000+,Valsesia,Alpi Pennine,VB
12738319483,Rocca Nera,2318,2000+,Valle Po,Alpi Cozie Sud,TO
461614655,Rocca Corna Est,2317,2000+,Valle Maira,Alpi Cozie Sud,CN
1952482644,Punta Marsè,2317,2000+,Valli di Lanzo,Alpi Graie,TO
648758493,Monte Estelletta,2316,2000+,Valle Maira,Alpi Cozie Sud,CN
6030768152,Massa della Sajunca,2314,2000+,Valle Anzasca,Alpi Pennine,VB
2477800008,Monte Mora,2313,2000+,Valle Anzasca,Alpi Pennine,VB
3623957478,Monte Ciastella,2313,2000+,Valle Stura di Demonte,Alpi Marittime,CN
1322954386,Monte Chirle,2312,2000+,Valle Varaita,Alpi Cozie Sud,CN
6010763875,el Mill,2312,2000+,Valsesia,Alpi Pennine,VB
2612702035,Punta Melmise,2310,2000+,Val di Susa,Alpi Cozie Nord,TO
6239348921,Pizzo Creggio,2310,2000+,Val d'Ossola,Alpi Lepontine,VB
11144935943,Punta Ciarmetta,2310,2000+,Valle Varaita,Alpi Cozie Sud,CN
13322839655,Bric dell'Omo,2310,2000+,Valle Vermenagna,Alpi Marittime,CN
6127921622,Pizzo Troggi,2309,2000+,Val d'Ossola,Alpi Lepontine,VB
6443976286,Monte Diavolo,2308,2000+,Valle dell'Orco,Alpi Graie,TO
6881125295,Rocca dell'Inferno,2307,2000+,Valle Pesio,Alpi Marittime,CN
648758602,Monte Baret,2306,2000+,Valle Maira,Alpi Cozie Sud,CN
1907533223,Monte Garbella,2306,2000+,Valle Vermenagna,Alpi Marittime,CN
3264446982,Pizzo di Campolatte,2306,2000+,Val d'Ossola,Alpi Lepontine,VB
4340696871,Monte Pianard,2306,2000+,Valle Vermenagna,Alpi Marittime,CN
648758640,Monte Piegu,2305,2000+,Valle Maira,Alpi Cozie Sud,CN
2619504500,Cima di San Lorenzo,2305,2000+,Valle Pesio,Alpi Marittime,CN
1878614656,Monte Rosso del Croso,2304,2000+,Valle Cervo,Alpi Biellesi,VC
1907533232,Punta dell'Aiera,2302,2000+,Valle Vermenagna,Alpi Marittime,CN
3651180692,Monte Alpette,2302,2000+,Val Chisone,Alpi Cozie Sud,TO
5119784940,Punta Imperatoria,2302,2000+,Valle non classificata,Gruppo non classificato,TO
1619040547,Cima del Becco / Cime du Bec,2301,2000+,Valle Vermenagna,Alpi Marittime,CN
2535261431,Monte Togano,2301,2000+,Val d'Ossola,Alpi Lepontine,VB
2357997613,Lo Gromet,2300,2000+,Valle Grana,Alpi Cozie Sud,CN
1778182961,Punta dell'Omo,2299,2000+,Valle Grana,Alpi Cozie Sud,CN
2430563823,Torrione Lagoscuro,2299,2000+,Valli di Lanzo,Alpi Graie,TO
1233000669,Vantacul,2298,2000+,Val Pellice,Alpi Cozie Sud,TO
2638272027,Rocca Tovo,2298,2000+,Valli di Lanzo,Alpi Graie,TO
2949606119,Colle Bercia,2298,2000+,Valle non classificata,Gruppo non classificato,TO
5163440469,Cime Battaglia,2298,2000+,Valle non classificata,Gruppo non classificato,TO
6885291834,Bricchi Neri,2296,2000+,Valle Pesio,Alpi Marittime,CN
9462974152,Cima Balmassa,2296,2000+,Valle Vermenagna,Alpi Marittime,CN
1863941942,Cima Varirosa,2292,2000+,Valle Stura di Demonte,Alpi Marittime,CN
1108366666,Punta del Cavallo,2290,2000+,Valle Varaita,Alpi Cozie Sud,TO
1962502778,Cima del Bergamasco,2290,2000+,Valle Cervo,Alpi Biellesi,VC
3763515830,Pala Rusà,2290,2000+,Val di Susa,Alpi Cozie Nord,TO
7839677061,Monte Glantin,2290,2000+,Val Sangone,Alpi Cozie Nord,TO
1030721244,Pizzo Ragno,2289,2000+,Val d'Ossola,Alpi Lepontine,VB
4539347620,Pizzo Ruggia,2289,2000+,Val d'Ossola,Alpi Lepontine,VB
1778182956,Monte Borel,2287,2000+,Valle Grana,Alpi Cozie Sud,CN
2371195909,Monte Autes,2286,2000+,Valle Stura di Demonte,Alpi Marittime,CN
2455680811,Cima Passet,2283,2000+,Valle Anzasca,Alpi Pennine,VB
996372565,Monte Muretto,2282,2000+,Val di Susa,Alpi Cozie Nord,TO
1306089581,Rocca Cernauda,2282,2000+,Valle Maira,Alpi Cozie Sud,CN
3264446980,Pizzo del Corno,2280,2000+,Val d'Ossola,Alpi Lepontine,VB
3302752670,Punta del Lusco,2278,2000+,Valle Pesio,Alpi Marittime,CN
1420057665,Monte Servatun,2277,2000+,Valle Vermenagna,Alpi Marittime,CN
11670262688,Punta della Cinquegna,2275,2000+,Val d'Ossola,Alpi Lepontine,VB
1907533218,Cime del Roc,2274,2000+,Valle Gesso,Alpi Marittime,CN
4972047025,Becco Gianaccia,2274,2000+,Valle Anzasca,Alpi Pennine,VB
4584238050,d'Sender Houre,2272,2000+,Valle Anzasca,Alpi Pennine,VB
1030721266,Pizzo Nona,2271,2000+,Val d'Ossola,Alpi Lepontine,VB
3264446974,Goletta di Medaro,2271,2000+,Val d'Ossola,Alpi Lepontine,VB
5286681452,Punta di Balaour,2270,2000+,Valle Stura di Demonte,Alpi Marittime,CN
5435049396,Rocca del Prete,2270,2000+,Val di Susa,Alpi Cozie Nord,TO
10313775685,Cima La Rocco,2270,2000+,Valle Soana,Alpi Graie,TO
3757989333,Cresta Nera,2268,2000+,Valle non classificata,Gruppo non classificato,TO
9577418112,Bec dei Binej,2268,2000+,Valle non classificata,Gruppo non classificato,TO
6338099779,I Tre Pizzi,2267,2000+,Valle Anzasca,Alpi Pennine,VB
6695789709,Corno di Scarpignano,2267,2000+,Valle Anzasca,Alpi Pennine,VB
2877345637,La Selletta,2265,2000+,Valle non classificata,Gruppo non classificato,TO
3264446981,Pizzo della Forcola,2265,2000+,Val d'Ossola,Alpi Lepontine,VB
3826098059,Sperone Centrale,2265,2000+,Valle Vermenagna,Alpi Marittime,CN
3870625687,Bec Renon,2265,2000+,Valle non classificata,Gruppo non classificato,TO
2476577784,Monte Torretta del Prete,2264,2000+,Valle non classificata,Gruppo non classificato,TO
5215979204,Il Truc,2263,2000+,Valli di Lanzo,Alpi Graie,TO
9460690649,Clot di Mouton,2262,2000+,Val Chisone,Alpi Cozie Sud,TO
10767893295,Bric Campanin,2262,2000+,Valle Vermenagna,Alpi Marittime,CN
11670262689,q.2262,2262,2000+,Val d'Ossola,Alpi Lepontine,VB
1907533221,Monte Colombo,2261,2000+,Valle Vermenagna,Alpi Marittime,CN
1217479120,Il Ferà,2260,2000+,Valle Tanaro,Alpi Liguri,CN
5131181859,Becco Rosso,2260,2000+,Valle Stura di Demonte,Alpi Marittime,CN
5467875415,Cima Gardun,2260,2000+,Valle Grana,Alpi Cozie Sud,CN
2619492774,Cima dei Cuni / Cime du Coin,2259,2000+,Valle Vermenagna,Alpi Marittime,CN
6443976291,Cima Orletto,2258,2000+,Valle Soana,Alpi Graie,TO
2485670426,Cima Ruscarina,2257,2000+,Valle Pesio,Alpi Marittime,CN
4880847575,La Merola,2257,2000+,Valli di Lanzo,Alpi Graie,TO
4031897288,Punta Ralfino,2254,2000+,Valle Maira,Alpi Cozie Sud,CN
4918161090,Punta dell'Aggia,2254,2000+,Valli di Lanzo,Alpi Graie,TO
5306033526,Roc Buccie,2253,2000+,Val Chisone,Alpi Cozie Sud,TO
2485670427,Cima Ferrarine,2249,2000+,Valle Pesio,Alpi Marittime,CN
3343546917,Monte Arià,2249,2000+,Val di Susa,Alpi Cozie Nord,TO
10267423279,Cima Camughera,2249,2000+,Val d'Ossola,Alpi Lepontine,VB
11427217231,Pizzo delle Rossole,2249,2000+,Valsesia,Alpi Pennine,VB
2585368259,q2247,2247,2000+,Val d'Ossola,Alpi Lepontine,VB
1030721243,Pizzo Tignolino,2246,2000+,Val d'Ossola,Alpi Lepontine,VB
5517884377,Punta del Canalaccio,2246,2000+,Valsesia,Alpi Pennine,BI
2440329095,Crest Montù,2245,2000+,Valli di Lanzo,Alpi Graie,TO
2755968677,Pizzo Nona,2245,2000+,Valle Anzasca,Alpi Pennine,VB
1602653534,Cima Peracontard,2244,2000+,Valle Grana,Alpi Cozie Sud,CN
5071836815,Q.2244,2244,2000+,Valle Anzasca,Alpi Pennine,VB
12985135906,q.2244,2244,2000+,Val d'Ossola,Alpi Lepontine,VB
5194838955,Punta del Corteis,2243,2000+,Valsesia,Alpi Pennine,BI
648758505,Monte Cros,2242,2000+,Valle Maira,Alpi Cozie Sud,CN
2430567015,Monte Ciriunda,2242,2000+,Valli di Lanzo,Alpi Graie,TO
4927710715,Chastal,2242,2000+,Valle Anzasca,Alpi Pennine,VB
6885060990,Rocche di Serpentera,2239,2000+,Valle Pesio,Alpi Marittime,CN
1373136385,Pizzo L'Omasca,2238,2000+,Val d'Ossola,Alpi Lepontine,VB
4941920447,Punta Tandues,2238,2000+,Val di Susa,Alpi Cozie Nord,TO
7966010447,Punta Parete,2238,2000+,Valle Anzasca,Alpi Pennine,VB
2439707677,Monte Crestas,2237,2000+,Val di Susa,Alpi Cozie Nord,TO
6105523667,Monte Larone,2237,2000+,Val d'Ossola,Alpi Lepontine,VB
1373132225,Cima Mattaroni,2236,2000+,Val d'Ossola,Alpi Lepontine,VB
7236788628,Punta di Leitusa,2236,2000+,Valle Soana,Alpi Graie,TO
1946111216,Punta della Croce,2234,2000+,Valle non classificata,Gruppo non classificato,TO
2264670171,Colma Bella,2232,2000+,Valle Anzasca,Alpi Pennine,VB
2967623996,Punta del Pizzo,2232,2000+,Valsesia,Alpi Pennine,VB
3672285891,Q. 2278,2232,2000+,Valsesia,Alpi Pennine,VB
5682536522,Punta Quinseina di Santa Elisabetta,2231,2000+,Valle Soana,Alpi Graie,TO
1072409530,Cima Besimauda (Bisalta),2230,2000+,Valle Vermenagna,Alpi Marittime,CN
2994974287,Rocca Limburny,2230,2000+,Valle Maira,Alpi Cozie Sud,CN
4272910899,Corona Troggi,2230,2000+,Val d'Ossola,Alpi Lepontine,VB
5302285828,Monte Tovo,2230,2000+,Valle Cervo,Alpi Biellesi,VC
5342229815,Rocca del Ferà,2230,2000+,Valle Tanaro,Alpi Liguri,CN
6885291843,Rocche Biecai,2230,2000+,Valle Pesio,Alpi Marittime,CN
6945473794,Croce del Mezzodì,2230,2000+,Val d'Ossola,Alpi Lepontine,VB
5131801021,Punta Salarua,2229,2000+,Valle non classificata,Gruppo non classificato,VC
5452054434,Costabella,2229,2000+,Valle non classificata,Gruppo non classificato,TO
2148008143,Punta Vallotta,2228,2000+,Valle dell'Orco,Alpi Graie,TO
2439721614,Punta Lance,2228,2000+,Val di Susa,Alpi Cozie Nord,TO
5182373420,Cima Guglielma,2228,2000+,Valle Vermenagna,Alpi Marittime,CN
5306332424,Rocher de la Garde,2228,2000+,Valle non classificata,Gruppo non classificato,TO
648758503,Monte Ciabert,2227,2000+,Valle Maira,Alpi Cozie Sud,CN
3745142782,Monte Cavalgrosso,2227,2000+,Valle Cervo,Alpi Biellesi,TO
1907533222,Monte Costassa,2225,2000+,Valle Gesso,Alpi Marittime,CN
2638493070,Rocca Tovetto,2224,2000+,Valli di Lanzo,Alpi Graie,TO
1946046049,Punta Sbaron,2223,2000+,Valle non classificata,Gruppo non classificato,TO
5137636993,Monte Castello,2220,2000+,Val d'Ossola,Alpi Lepontine,VB
7896092904,Sasso Bianco,2220,2000+,Val d'Ossola,Alpi Lepontine,VB
8219843224,Corona Troggi meridionale,2220,2000+,Val d'Ossola,Alpi Lepontine,VB
1378359171,Cima Cars,2218,2000+,Valle Pesio,Alpi Marittime,CN
6881115449,Monte Castello,2217,2000+,Valle Pesio,Alpi Marittime,CN
1957998003,Punta Curbasiri,2214,2000+,Val Sangone,Alpi Cozie Nord,TO
4007229153,Cima Giosolette,2214,2000+,Valle Vermenagna,Alpi Marittime,CN
2204645906,La Cona,2212,2000+,Valle Anzasca,Alpi Pennine,VB
2021639485,Punta Muret,2211,2000+,Val Sangone,Alpi Cozie Nord,TO
6680606855,Cima di Meri,2211,2000+,Val d'Ossola,Alpi Lepontine,VB
6239437067,Pizzetta di Brumei,2210,2000+,Val d'Ossola,Alpi Lepontine,VB
7366363965,Tignolino di Trontano,2210,2000+,Val d'Ossola,Alpi Lepontine,VB
5301882925,Poggio Carabinieri,2209,2000+,Valle non classificata,Gruppo non classificato,TO
1778182959,Monte Prapian,2205,2000+,Valle Grana,Alpi Cozie Sud,CN
2024736649,Punta Raccias,2205,2000+,Val Sangone,Alpi Cozie Nord,TO
4927710719,Cima del Forno,2205,2000+,Valle Anzasca,Alpi Pennine,VB
11961408345,Gran Clot,2205,2000+,Val Sangone,Alpi Cozie Nord,TO
1602653529,Monte Gorfi,2203,2000+,Valle Grana,Alpi Cozie Sud,CN
3790231465,Monte Vaccarezza,2203,2000+,Valle dell'Orco,Alpi Graie,TO
5129266911,Pizzo di Locciastesa,2203,2000+,Val d'Ossola,Alpi Lepontine,VB
6885291837,P.ta Havis de Giorgio,2203,2000+,Valle Pesio,Alpi Marittime,CN
1030721229,Testa di Menta,2202,2000+,Val d'Ossola,Alpi Lepontine,VB
1373133270,Cima del Tirone,2202,2000+,Val d'Ossola,Alpi Lepontine,VB
2093448408,Bec di Nona,2202,2000+,Valli di Lanzo,Alpi Graie,TO
3279093561,Monte Bocciarda,2201,2000+,Val Sangone,Alpi Cozie Nord,TO
4524541903,Pizzo di Fontanalba,2200,2000+,Val d'Ossola,Alpi Lepontine,VB
6943258930,Pizzo di Mezzo,2196,2000+,Val d'Ossola,Alpi Lepontine,VB
2415873221,Monte Plu,2195,2000+,Valli di Lanzo,Alpi Graie,TO
13322839652,Testa San Salvatore,2195,2000+,Valle Vermenagna,Alpi Marittime,CN
260547951,Cima della Laurasca,2193,2000+,Val d'Ossola,Alpi Lepontine,VB
1305576078,Monte Crosetta,2193,2000+,Valle Maira,Alpi Cozie Sud,CN
2124108001,La Cialma,2193,2000+,Valli di Lanzo,Alpi Graie,TO
2430567655,Monte Marmottere,2193,2000+,Valli di Lanzo,Alpi Graie,TO
9577418106,Becchi di Bertolino,2193,2000+,Valle non classificata,Gruppo non classificato,TO
1372947924,Cima Pian del Bozzo,2192,2000+,Val d'Ossola,Alpi Lepontine,VB
1878614654,Punta La Ronda,2191,2000+,Valle Cervo,Alpi Biellesi,VC
2349052619,Anticima Bisalta,2190,2000+,Valle Vermenagna,Alpi Marittime,CN
3745142781,Monte Cavalpiccolo,2190,2000+,Valle Cervo,Alpi Biellesi,TO
3799373528,Panettone (Truc Pane'),2190,2000+,Val di Susa,Alpi Cozie Nord,TO
3161739429,Cima di Piaggia Bella,2189,2000+,Valle Pesio,Alpi Marittime,CN
